Stkcd,Trdmnt,,Msmvttl,Dturn,Beta,Mretwd
证券代码,月份,,个股总市值,换手率,Beta值,考虑现金红利再投资的月个股回报率
没有单位,没有单位,,千元,没有单位,没有单位,没有单位
601006,2012 ,12 ,100499510.5,0.055998,0.412938,0.073016
601006,2013 ,1 ,106892230.8,0.050575,0.420934,0.063609
601006,2013 ,2 ,116704313.2,0.059061,0.436808,0.091794
601006,2013 ,3 ,110757596.6,0.063083,0.451702,-0.050955
601006,2013 ,4 ,104810880,0.031009,0.448859,-0.053691
601006,2013 ,5 ,105108215.8,0.050276,0.443584,0.002837
601006,2013 ,6 ,88308741.46,0.037745,0.435275,-0.110409
601006,2013 ,7 ,89944088.52,0.042455,0.418238,0.018519
601006,2013 ,8 ,101242850.1,0.060969,0.398591,0.12562
601006,2013 ,9 ,108230242.1,0.047965,0.407358,0.069016
601006,2013 ,10 ,109419585.4,0.033224,0.402323,0.010989
601006,2013 ,11 ,117596320.7,0.036393,0.381886,0.074728
601006,2013 ,12 ,109865589.1,0.037394,0.393601,-0.065739
601006,2014 ,1 ,107932906.2,0.033971,0.389407,-0.017591
601006,2014 ,2 ,101094182.1,0.056467,0.386115,-0.063361
601006,2014 ,3 ,99310167.16,0.039077,0.388626,-0.017647
601006,2014 ,4 ,99012831.33,0.043806,0.382136,-0.002994
601006,2014 ,5 ,99756170.9,0.020571,0.372,0.007508
601006,2014 ,6 ,93809454.31,0.027858,0.386398,0.004268
601006,2014 ,7 ,106148891.3,0.055367,0.425813,0.131537
601006,2014 ,8 ,110014257,0.047305,0.439856,0.036415
601006,2014 ,9 ,115663637.8,0.057893,0.437011,0.051351
601006,2014 ,10 ,118636996.1,0.059341,0.433616,0.025707
601006,2014 ,11 ,142423862.5,0.143371,0.476028,0.200501
601006,2014 ,12 ,158479997.3,0.264727,0.481226,0.112735
601006,2015 ,1 ,157885325.6,0.247427,0.492205,-0.003752
601006,2015 ,2 ,158628665.2,0.088556,0.514534,0.004708
601088,2008 ,1 ,931084002.9,0.481653,,-0.13946
601088,2008 ,2 ,831148312.9,0.131707,,-0.107333
601088,2008 ,3 ,659641518.2,0.268583,,-0.206349
601088,2008 ,4 ,797836416.3,0.246538,,0.2095
601088,2008 ,5 ,779861184.9,0.237663,,-0.02253
601088,2008 ,6 ,619568296,0.138313,,-0.20241
601088,2008 ,7 ,523920275.8,0.236577,,-0.154378
601088,2008 ,8 ,462408704.3,0.10924,,-0.117406
601088,2008 ,9 ,451689529.6,0.165971,,-0.023181
601088,2008 ,10 ,293870296.4,0.189315,,-0.349398
601088,2008 ,11 ,285459867,0.233852,,-0.02862
601088,2008 ,12 ,289252805.7,0.29731,,0.013287
601088,2009 ,1 ,325038358.1,0.171505,,0.123717
601088,2009 ,2 ,310691155.1,0.472434,,-0.04414
601088,2009 ,3 ,341364485.7,0.518221,,0.098726
601088,2009 ,4 ,407823368.6,0.764656,,0.194686
601088,2009 ,5 ,417553081,0.524635,,0.023858
601088,2009 ,6 ,493246945.2,0.549797,,0.201103
601088,2009 ,7 ,636059333.9,0.699176,,0.289535
601088,2009 ,8 ,459770138.2,0.514602,,-0.277158
601088,2009 ,9 ,500667912.3,0.343297,,0.088953
601088,2009 ,10 ,568940809.5,0.236996,,0.136364
601088,2009 ,11 ,584607295.5,0.317925,,0.027536
601088,2009 ,12 ,574217941.6,0.356629,,-0.017772
601088,2010 ,1 ,485661067.8,0.302842,,-0.154222
601088,2010 ,2 ,475601534.6,0.154052,,-0.020713
601088,2010 ,3 ,476590996.9,0.254686,,0.00208
601088,2010 ,4 ,437342326.6,0.253276,,-0.082353
601088,2010 ,5 ,390672689.2,0.205731,,-0.106712
601088,2010 ,6 ,362308103.9,0.123065,,-0.072604
601088,2010 ,7 ,391662151.4,0.194871,,0.108631
601088,2010 ,8 ,394795448.6,0.283144,,0.008
601088,2010 ,9 ,389353406.1,0.172278,,-0.013784
601088,2010 ,10 ,471643685.5,0.059922,,0.211351
601088,2010 ,11 ,399248028.9,0.042504,,-0.153497
601088,2010 ,12 ,407493547.9,0.032696,,0.020653
601088,2011 ,1 ,391497241.1,0.022169,,-0.039255
601088,2011 ,2 ,425633689.6,0.020583,,0.087195
601088,2011 ,3 ,479724294.1,0.066667,,0.127083
601088,2011 ,4 ,488959275.4,0.034855,,0.019251
601088,2011 ,5 ,467685836.4,0.020876,,-0.043508
601088,2011 ,6 ,497039884,0.025759,,0.09195
601088,2011 ,7 ,489618916.9,0.03333,,-0.01493
601088,2011 ,8 ,444433472.9,0.027636,,-0.092287
601088,2011 ,9 ,417882901.8,0.017984,,-0.05974
601088,2011 ,10 ,444928204,0.016707,0.788532,0.06472
601088,2011 ,11 ,418707453.7,0.019759,0.771447,-0.058933
601088,2011 ,12 ,417717991.4,0.012896,0.775895,-0.002363
601088,2012 ,1 ,442784369.1,0.015232,0.768524,0.060008
601088,2012 ,2 ,454987737.2,0.018303,0.780678,0.027561
601088,2012 ,3 ,422335482,0.019071,0.765359,-0.071765
601088,2012 ,4 ,443444010.6,0.013454,0.785741,0.04998
601088,2012 ,5 ,428931897.2,0.021099,0.78676,-0.032726
601088,2012 ,6 ,370718533.2,0.015357,0.793812,-0.103548
601088,2012 ,7 ,365606311.5,0.014353,0.810475,-0.01379
601088,2012 ,8 ,353732764.1,0.009415,0.844439,-0.032476
601088,2012 ,9 ,379458783.3,0.013157,0.853514,0.072727
601088,2012 ,10 ,379293873,0.008625,0.76272,-0.000435
601088,2012 ,11 ,358350254.8,0.007523,0.838254,-0.055217
601088,2012 ,12 ,418047812.2,0.022818,0.852786,0.16659
601088,2013 ,1 ,404854981.8,0.022928,0.848769,-0.031558
601088,2013 ,2 ,378469321.1,0.018967,0.871459,-0.065173
601088,2013 ,3 ,359174806.7,0.020672,0.940024,-0.05098
601088,2013 ,4 ,337901367.7,0.011874,0.916073,-0.059229
601088,2013 ,5 ,337736457.3,0.013832,0.886568,-0.000488
601088,2013 ,6 ,279358183,0.013743,0.866934,-0.172852
601088,2013 ,7 ,263856607.3,0.016423,0.785138,0.002374
601088,2013 ,8 ,273421409.3,0.024817,0.695195,0.03625
601088,2013 ,9 ,274905602.7,0.018399,0.687173,0.005428
601088,2013 ,10 ,269463560.2,0.014032,0.660487,-0.019796
601088,2013 ,11 ,278863451.8,0.0152,0.688963,0.034884
601088,2013 ,12 ,260888220.5,0.015829,0.693963,-0.064459
601088,2014 ,1 ,228235965.3,0.011126,0.687398,-0.125158
601088,2014 ,2 ,227576323.8,0.014805,0.696615,-0.00289
601088,2014 ,3 ,228071054.9,0.017537,0.697125,0.002174
601088,2014 ,4 ,234337649.3,0.021676,0.688755,0.027476
601088,2014 ,5 ,236151663.5,0.014698,0.676232,0.007741
601088,2014 ,6 ,239779691.9,0.010116,0.677755,0.015363
601088,2014 ,7 ,253467253.4,0.022604,0.697093,0.126588
601088,2014 ,8 ,248025210.8,0.023339,0.699595,-0.02147
601088,2014 ,9 ,256600550.6,0.020872,0.672514,0.034574
601088,2014 ,10 ,249839225,0.021926,0.613512,-0.02635
601088,2014 ,11 ,263691696.9,0.050833,0.609834,0.055446
601088,2014 ,12 ,334603160.1,0.146273,0.640365,0.268918
601088,2015 ,1 ,314154273,0.110199,0.621963,-0.061114
601088,2015 ,2 ,306733306,0.040386,0.597162,-0.023622
601101,2010 ,3 ,17687840,0.681077,,
601101,2010 ,4 ,17642440,3.187889,,-0.002567
601101,2010 ,5 ,16275900,0.864612,,-0.077458
601101,2010 ,6 ,13701720,0.548372,,-0.158159
601101,2010 ,7 ,14432660,1.070331,,0.078554
601101,2010 ,8 ,14659660,0.916153,,0.015728
601101,2010 ,9 ,15513180,0.76508,,0.058222
601101,2010 ,10 ,20398220,2.418607,,0.314896
601101,2010 ,11 ,19853420,1.889862,,-0.026708
601101,2010 ,12 ,21365240,1.332376,,0.076149
601101,2011 ,1 ,20420920,1.175901,,-0.044199
601101,2011 ,2 ,21978140,0.631403,,0.076256
601101,2011 ,3 ,22155200,0.846454,,0.008056
601101,2011 ,4 ,26636180,1.463736,,0.202254
601101,2011 ,5 ,26241200,0.857394,,-0.014829
601101,2011 ,6 ,28651940,0.926112,,0.091869
601101,2011 ,7 ,27679960.14,1.246817,,-0.023795
601101,2011 ,8 ,26139962.36,0.687826,,-0.055636
601101,2011 ,9 ,25469963.32,0.383229,,-0.025631
601101,2011 ,10 ,23349966.38,0.356914,,-0.083235
601101,2011 ,11 ,20729970.15,0.418469,,-0.112206
601101,2011 ,12 ,17339975.03,0.2618,,-0.163531
601101,2012 ,1 ,19789971.5,0.431295,,0.141292
601101,2012 ,2 ,21679968.78,0.65936,,0.095503
601101,2012 ,3 ,18979972.67,0.536378,,-0.124539
601101,2012 ,4 ,20929969.86,0.307309,,0.10274
601101,2012 ,5 ,20109971.04,0.400125,,-0.039178
601101,2012 ,6 ,17119975.35,0.216598,,-0.148682
601101,2012 ,7 ,15455977.74,0.197067,,-0.079173
601101,2012 ,8 ,14615978.95,0.194106,,-0.054348
601101,2012 ,9 ,15455977.74,0.250853,,0.057471
601101,2012 ,10 ,15179978.14,0.214312,,-0.017857
601101,2012 ,11 ,12455982.06,0.291115,,-0.179447
601101,2012 ,12 ,15983976.98,0.767924,,0.283237
601101,2013 ,1 ,16763975.86,0.776083,,0.048799
601101,2013 ,2 ,16355976.45,0.511879,,-0.024338
601101,2013 ,3 ,13571980.46,0.353562,,-0.170213
601101,2013 ,4 ,11831982.96,0.104309,,-0.128205
601101,2013 ,5 ,12863981.48,0.191632,,0.087221
601101,2013 ,6 ,9515986.3,0.100322,,-0.239262
601101,2013 ,7 ,9215986.73,0.131818,,-0.031526
601101,2013 ,8 ,10199985.31,0.245605,,0.106771
601101,2013 ,9 ,10199985.31,0.127234,,0
601101,2013 ,10 ,9335986.56,0.113578,,-0.084706
601101,2013 ,11 ,9935985.69,0.107534,,0.064267
601101,2013 ,12 ,8651987.54,0.098862,,-0.129227
601101,2014 ,1 ,7535989.15,0.082848,,-0.128988
601101,2014 ,2 ,7091989.79,0.095952,,-0.058917
601101,2014 ,3 ,6947989.99,0.110542,1.129676,-0.020304
601101,2014 ,4 ,6407990.77,0.081535,1.156548,-0.07772
601101,2014 ,5 ,6659990.41,0.171472,1.176157,0.039326
601101,2014 ,6 ,6755990.27,0.113238,1.165051,0.014414
601101,2014 ,7 ,7607989.04,0.2027,1.241654,0.15406
601101,2014 ,8 ,7307989.48,0.22354,1.245211,-0.039432
601101,2014 ,9 ,8351987.97,0.298434,1.23398,0.142857
601101,2014 ,10 ,8147988.27,0.162869,1.153396,-0.024425
601101,2014 ,11 ,8951987.11,0.390526,1.160854,0.098674
601101,2014 ,12 ,10319985.14,0.676266,1.189249,0.152815
601101,2015 ,1 ,9635986.12,0.379242,1.171627,-0.066279
601101,2015 ,2 ,9671986.07,0.158917,1.16491,0.003736
601117,2010 ,1 ,25454280,1.962601,,
601117,2010 ,2 ,25059640,0.57113,,-0.015504
601117,2010 ,3 ,24862320,0.517905,,-0.007874
601117,2010 ,4 ,22741130,0.590362,,-0.085317
601117,2010 ,5 ,20915920,0.30846,,-0.08026
601117,2010 ,6 ,19337360,0.23081,,-0.075472
601117,2010 ,7 ,21162570,0.346622,,0.094388
601117,2010 ,8 ,20225300,0.332018,,-0.044289
601117,2010 ,9 ,23826390,0.612674,,0.178049
601117,2010 ,10 ,24615670,0.687757,,0.033126
601117,2010 ,11 ,27674130,0.982151,,0.124248
601117,2010 ,12 ,28512740,0.73251,,0.030303
601117,2011 ,1 ,34580330,0.998961,,0.212803
601117,2011 ,2 ,41930500,0.910949,,0.212553
601117,2011 ,3 ,37490800,0.793944,,-0.105882
601117,2011 ,4 ,34777650,0.455326,,-0.072368
601117,2011 ,5 ,32212490,0.280042,,-0.073759
601117,2011 ,6 ,43706380,0.635043,,0.356815
601117,2011 ,7 ,40253280,0.589036,,-0.075825
601117,2011 ,8 ,41042560,0.338273,,0.019608
601117,2011 ,9 ,34580330,0.160852,,-0.157452
601117,2011 ,10 ,38181420,0.189224,,0.104137
601117,2011 ,11 ,34383010,0.262348,,-0.099483
601117,2011 ,12 ,28118100,0.315685,,-0.182209
601117,2012 ,1 ,29154030,0.241314,,0.036842
601117,2012 ,2 ,33248420,0.373638,,0.14044
601117,2012 ,3 ,28858050,0.295074,,-0.132047
601117,2012 ,4 ,33248420,0.239503,,0.152137
601117,2012 ,5 ,33544400,0.37933,,0.008902
601117,2012 ,6 ,28463410,0.218899,,-0.151471
601117,2012 ,7 ,28808720,0.399618,,0.022093
601117,2012 ,8 ,28907380,0.362384,,0.003425
601117,2012 ,9 ,33889710,0.433222,,0.172355
601117,2012 ,10 ,32755120,0.259697,,-0.033479
601117,2012 ,11 ,34925640,0.366086,,0.066265
601117,2012 ,12 ,40647920,0.547614,,0.163842
601117,2013 ,1 ,37885440,0.192723,,-0.067961
601117,2013 ,2 ,41190550,0.126236,,0.08724
601117,2013 ,3 ,45778240,0.15681,,0.111377
601117,2013 ,4 ,44495660,0.118261,,-0.028017
601117,2013 ,5 ,58110740,0.157163,,0.305987
601117,2013 ,6 ,46962160,0.132598,,-0.191851
601117,2013 ,7 ,46172880,0.173072,,-0.010403
601117,2013 ,8 ,39858640,0.267903,,-0.136752
601117,2013 ,9 ,39069360,0.165801,,-0.019802
601117,2013 ,10 ,35418940,0.116704,,-0.093434
601117,2013 ,11 ,40943900,0.190106,,0.155989
601117,2013 ,12 ,39464000,0.161429,,-0.036145
601117,2014 ,1 ,30584600,0.124428,0.9379,-0.225
601117,2014 ,2 ,28364750,0.132835,0.941593,-0.072581
601117,2014 ,3 ,30683260,0.15294,0.944199,0.081739
601117,2014 ,4 ,29006040,0.133641,0.938559,-0.054662
601117,2014 ,5 ,27624800,0.086112,0.93462,-0.047619
601117,2014 ,6 ,25700930,0.073085,0.928678,-0.069643
601117,2014 ,7 ,29203360,0.172343,0.988165,0.157675
601117,2014 ,8 ,28216760,0.151537,1.010392,-0.033784
601117,2014 ,9 ,32163160,0.271776,0.994701,0.13986
601117,2014 ,10 ,32508470,0.245049,1.016434,0.010736
601117,2014 ,11 ,35073630,0.419863,1.021338,0.078907
601117,2014 ,12 ,46616850,0.948839,1.055839,0.329114
601117,2015 ,1 ,40105290,0.397961,1.056899,-0.139683
601117,2015 ,2 ,41585190,0.19231,1.010879,0.0369
601168,2008 ,1 ,77757290,0.537842,,-0.217694
601168,2008 ,2 ,84262880,0.232178,,0.083665
601168,2008 ,3 ,55333260,0.295718,,-0.343326
601168,2008 ,4 ,58264350,0.470933,,0.052972
601168,2008 ,5 ,49709380,0.306766,,-0.135223
601168,2008 ,6 ,34315200,0.248907,,-0.309684
601168,2008 ,7 ,31074320,0.159341,,-0.094444
601168,2008 ,8 ,24950010,0.25242,,-0.197086
601168,2008 ,9 ,20303160,0.242598,,-0.186246
601168,2008 ,10 ,13130330,0.226616,,-0.353286
601168,2008 ,11 ,14869920,0.464708,,0.132486
601168,2008 ,12 ,14989070,0.677492,,0.008013
601168,2009 ,1 ,18754210,0.538458,,0.251192
601168,2009 ,2 ,19206980,1.217624,,0.024142
601168,2009 ,3 ,28047910,1.36376,,0.460298
601168,2009 ,4 ,32623270,1.450785,,0.172122
601168,2009 ,5 ,34982440,0.825503,,0.072316
601168,2009 ,6 ,36316920,0.931015,,0.038147
601168,2009 ,7 ,45515300,1.523934,,0.253281
601168,2009 ,8 ,29430050,1.016653,,-0.353403
601168,2009 ,9 ,30693040,0.804711,,0.042915
601168,2009 ,10 ,33457320,0.615422,,0.090062
601168,2009 ,11 ,37150970,0.810733,,0.110399
601168,2009 ,12 ,35030100,0.555894,,-0.057088
601168,2010 ,1 ,30168780,0.327679,,-0.138776
601168,2010 ,2 ,30645380,0.143904,,0.015798
601168,2010 ,3 ,31956030,0.316323,,0.042768
601168,2010 ,4 ,29239410,0.352029,,-0.085011
601168,2010 ,5 ,26665770,0.237699,,-0.08802
601168,2010 ,6 ,23329570,0.164457,,-0.125112
601168,2010 ,7 ,25903210,0.216854,,0.121991
601168,2010 ,8 ,26618110,0.322324,,0.027599
601168,2010 ,9 ,32075180,0.45603,,0.205013
601168,2010 ,10 ,42584210,0.972182,,0.327637
601168,2010 ,11 ,40534830,1.189322,,-0.048125
601168,2010 ,12 ,44895720,0.610842,,0.107584
601168,2011 ,1 ,40058230,0.374239,,-0.107749
601168,2011 ,2 ,43013150,0.27299,,0.073766
601168,2011 ,3 ,43799540,0.486365,,0.018283
601168,2011 ,4 ,40534830,0.457226,,-0.074538
601168,2011 ,5 ,34863290,0.203641,,-0.129904
601168,2011 ,6 ,35316060,0.155378,,0.012987
601168,2011 ,7 ,35554360,0.225116,1.34426,0.006748
601168,2011 ,8 ,32551780,0.169559,1.306737,-0.08445
601168,2011 ,9 ,29549200,0.100641,1.29918,-0.09224
601168,2011 ,10 ,29167920,0.090301,1.303384,-0.012903
601168,2011 ,11 ,25974700,0.106874,1.289133,-0.109477
601168,2011 ,12 ,22328710,0.087292,1.304879,-0.140367
601168,2012 ,1 ,24497240,0.138182,1.294251,0.097118
601168,2012 ,2 ,26403640,0.203357,1.284031,0.077821
601168,2012 ,3 ,22995950,0.200066,1.260092,-0.129061
601168,2012 ,4 ,24092130,0.104066,1.262632,0.047668
601168,2012 ,5 ,23567870,0.137989,1.256745,-0.011869
601168,2012 ,6 ,20398480,0.074787,1.268216,-0.134479
601168,2012 ,7 ,18849530,0.082562,1.284752,-0.075935
601168,2012 ,8 ,17848670,0.075889,1.333254,-0.053097
601168,2012 ,9 ,19040170,0.136935,1.318152,0.066755
601168,2012 ,10 ,17943990,0.071098,1.323464,-0.057572
601168,2012 ,11 ,15942270,0.062488,1.365783,-0.111554
601168,2012 ,12 ,18682720,0.123899,1.35475,0.171898
601168,2013 ,1 ,19111660,0.170137,1.332206,0.022959
601168,2013 ,2 ,18897190,0.136985,1.349239,-0.011222
601168,2013 ,3 ,17109940,0.189604,1.235898,-0.094578
601168,2013 ,4 ,16395040,0.069719,1.212227,-0.041783
601168,2013 ,5 ,17038450,0.115599,1.186145,0.054154
601168,2013 ,6 ,12892030,0.080755,1.207922,-0.243357
601168,2013 ,7 ,13130330,0.109842,1.163101,0.018484
601168,2013 ,8 ,14536300,0.135348,1.081622,0.107078
601168,2013 ,9 ,14440980,0.104871,1.074933,-0.006557
601168,2013 ,10 ,13797570,0.084283,1.08071,-0.044554
601168,2013 ,11 ,13845230,0.075708,1.0838,0.003454
601168,2013 ,12 ,12844370,0.097293,1.088748,-0.072289
601168,2014 ,1 ,12415430,0.079623,1.077144,-0.033395
601168,2014 ,2 ,12367770,0.099422,1.081532,-0.003839
601168,2014 ,3 ,12296280,0.118735,1.078374,-0.00578
601168,2014 ,4 ,11962660,0.14823,1.079981,-0.027132
601168,2014 ,5 ,12486920,0.192039,1.093168,0.053012
601168,2014 ,6 ,13035010,0.163234,1.094763,0.043893
601168,2014 ,7 ,15060560,0.397186,1.140498,0.155393
601168,2014 ,8 ,14440980,0.317852,1.138641,-0.041139
601168,2014 ,9 ,15727800,0.309428,1.095927,0.089109
601168,2014 ,10 ,16085250,0.263396,1.009634,0.022727
601168,2014 ,11 ,17634200,0.481174,1.019435,0.096296
601168,2014 ,12 ,22018920,0.971227,1.061938,0.248649
601168,2015 ,1 ,20112520,0.512151,1.031785,-0.08658
601168,2015 ,2 ,21137210,0.159679,1.0341,0.050948
601299,2009 ,12 ,50879000,1.207452,,
601299,2010 ,1 ,47227000,1.189296,,-0.071778
601299,2010 ,2 ,46563000,0.339332,,-0.01406
601299,2010 ,3 ,45650000,0.46434,,-0.019608
601299,2010 ,4 ,44405000,0.549441,,-0.027273
601299,2010 ,5 ,40753000,0.300849,,-0.082243
601299,2010 ,6 ,40172000,0.18434,,-0.010242
601299,2010 ,7 ,44488000,0.311915,,0.107438
601299,2010 ,8 ,42164000,0.307562,,-0.052239
601299,2010 ,9 ,43990000,0.273301,,0.043307
601299,2010 ,10 ,46978000,0.464187,,0.067925
601299,2010 ,11 ,51792000,0.666344,,0.102473
601299,2010 ,12 ,58847000,0.544966,,0.136218
601299,2011 ,1 ,79763000,0.968894,,0.35543
601299,2011 ,2 ,68641000,0.936718,,-0.139438
601299,2011 ,3 ,61420000,0.87565,,-0.1052
601299,2011 ,4 ,58100000,0.442834,,-0.054054
601299,2011 ,5 ,55029000,0.31682,,-0.052857
601299,2011 ,6 ,55610000,0.345088,,0.018308
601299,2011 ,7 ,46397000,0.464241,,-0.165672
601299,2011 ,8 ,38844000,0.503747,,-0.162791
601299,2011 ,9 ,37516000,0.286017,,-0.034188
601299,2011 ,10 ,43326000,0.391523,,0.154867
601299,2011 ,11 ,40338000,0.336345,,-0.068966
601299,2011 ,12 ,35275000,0.189877,,-0.125514
601299,2012 ,1 ,36520000,0.214504,,0.035294
601299,2012 ,2 ,39342000,0.288226,,0.077273
601299,2012 ,3 ,42415431.41,0.243735,,-0.08177
601299,2012 ,4 ,46337052.8,0.306311,,0.092457
601299,2012 ,5 ,45201846.61,0.339869,,-0.024499
601299,2012 ,6 ,41383425.78,0.163836,,-0.084475
601299,2012 ,7 ,37874606.63,0.164683,,-0.073115
601299,2012 ,8 ,35604194.25,0.133182,,-0.059945
601299,2012 ,9 ,37565004.94,0.227558,,0.055072
601299,2012 ,10 ,41177024.65,0.224777,,0.096154
601299,2012 ,11 ,43653838.16,0.33442,,0.060151
601299,2012 ,12 ,46543453.93,0.103291,,0.066193
601299,2013 ,1 ,46956256.18,0.10751,,0.008869
601299,2013 ,2 ,49433069.69,0.109203,,0.052747
601299,2013 ,3 ,41073824.09,0.072691,,-0.169102
601299,2013 ,4 ,41589826.9,0.058683,,0.012563
601299,2013 ,5 ,48194662.94,0.073027,,0.158809
601299,2013 ,6 ,38803411.7,0.061668,,-0.194861
601299,2013 ,7 ,44685843.79,0.104652,,0.177073
601299,2013 ,8 ,44995445.48,0.089226,,0.006928
601299,2013 ,9 ,42931434.22,0.098223,,-0.045872
601299,2013 ,10 ,56037905.73,0.193086,,0.305288
601299,2013 ,11 ,58308318.11,0.171469,,0.040516
601299,2013 ,12 ,50774677.01,0.106768,0.562988,-0.129204
601299,2014 ,1 ,44376242.1,0.08885,0.566132,-0.126016
601299,2014 ,2 ,44892244.92,0.086771,0.575836,0.011628
601299,2014 ,3 ,47885061.25,0.104803,0.57805,0.066667
601299,2014 ,4 ,46337052.8,0.108981,0.581945,-0.032327
601299,2014 ,5 ,44302781.64,0.076182,0.5686,-0.026726
601299,2014 ,6 ,45972420.92,0.064164,0.588761,0.038902
601299,2014 ,7 ,50124115.32,0.165031,0.610731,0.13792
601299,2014 ,8 ,50630419.52,0.126342,0.638003,0.010101
601299,2014 ,9 ,53364462.17,0.13638,0.615668,0.054001
601299,2014 ,10 ,65313241.17,0.239169,0.631191,0.223909
601299,2014 ,12 ,71895195.71,0.000212,0.64496,0.100775
601299,2015 ,1 ,130525221.5,0.612234,0.802771,0.815493
601299,2015 ,2 ,130018917.3,0.279981,0.841352,-0.003879
601607,2008 ,1 ,6397503.22,0.389547,0.867666,-0.184325
601607,2008 ,2 ,6932525.73,0.127483,0.874146,0.08363
601607,2008 ,3 ,5395758.94,0.24815,0.888259,-0.221675
601607,2008 ,4 ,4678601.11,0.412117,0.89942,-0.132911
601607,2008 ,5 ,4513540.97,0.574214,0.905138,-0.03528
601607,2008 ,6 ,3830533.51,0.239439,0.872599,-0.151324
601607,2008 ,7 ,3910217.71,0.276376,0.86881,0.020802
601607,2008 ,8 ,3511796.69,0.18623,0.830577,-0.09472
601607,2008 ,9 ,3221518.52,0.221005,0.838502,-0.082658
601607,2008 ,10 ,2703571.2,0.203158,0.817277,-0.160777
601607,2008 ,11 ,3534563.61,0.382392,0.851464,0.307368
601607,2008 ,12 ,4098044.76,0.56509,0.856961,0.15942
601607,2009 ,1 ,4536307.89,0.317837,0.845825,0.106944
601607,2009 ,2 ,4581841.72,0.506167,0.837533,0.010038
601607,2009 ,3 ,5281924.36,0.371335,0.829304,0.152795
601607,2009 ,4 ,7387864.03,1.228671,0.838391,0.398707
601607,2009 ,5 ,6528412.98,1.633118,0.827656,-0.116333
601607,2009 ,6 ,6932525.73,0.606852,0.828276,0.065999
601607,2009 ,10 ,8179014.34,0.734193,0.834892,0.179803
601607,2009 ,11 ,8326999.29,1.423796,0.815023,0.018093
601607,2009 ,12 ,7968420.38,0.468985,0.819551,-0.043062
601607,2010 ,1 ,8765262.41,0.698748,0.80692,0.1
601607,2010 ,2 ,8383916.58,0.270015,0.804453,-0.043506
601607,2010 ,3 ,30049061.54,0.523574,0.810268,0.023761
601607,2010 ,4 ,34193759.68,0.72238,0.782206,0.137931
601607,2010 ,5 ,34970890.58,0.358171,0.770743,0.022727
601607,2010 ,6 ,32639497.88,0.326143,0.771512,-0.066667
601607,2010 ,7 ,32081557.74,0.222085,0.748775,-0.010801
601607,2010 ,8 ,40530365.49,0.459159,0.763003,0.263354
601607,2010 ,9 ,44535578.6,0.199481,0.751389,0.09882
601607,2010 ,10 ,42821905.33,0.363887,0.746699,-0.038479
601607,2010 ,11 ,51210933.79,0.428853,0.735486,0.195905
601607,2010 ,12 ,43519330.5,0.300327,0.745813,-0.150195
601607,2011 ,1 ,39693455.29,0.225138,0.754735,-0.087912
601607,2011 ,2 ,42343670.93,0.172574,0.753186,0.066767
601607,2011 ,3 ,38956177.26,0.451359,0.758609,-0.08
601607,2011 ,4 ,39693455.29,0.400007,0.705388,0.018926
601607,2011 ,5 ,33766670.57,0.321352,0.695765,-0.11998
601607,2011 ,6 ,32306679.18,0.28694,0.722041,-0.041643
601607,2011 ,7 ,30922107.22,0.361287,0.675855,-0.042857
601607,2011 ,8 ,29729836.91,0.405284,0.665597,-0.029708
601607,2011 ,9 ,27922201.29,0.217661,0.681517,-0.060802
601607,2011 ,10 ,27826050.46,0.147056,0.767003,-0.003444
601607,2011 ,11 ,25556890.85,0.215333,0.778751,-0.081548
601607,2011 ,12 ,21307024.13,0.161344,0.795388,-0.16629
601607,2012 ,1 ,21710857.62,0.202446,0.775839,0.018953
601607,2012 ,2 ,23653104.4,0.334859,0.774556,0.08946
601607,2012 ,3 ,21422405.12,0.432205,0.752891,-0.094309
601607,2012 ,4 ,22287762.6,0.175557,0.730315,0.040395
601607,2012 ,5 ,20191674.49,0.490093,0.726936,-0.094047
601607,2012 ,6 ,20518587.31,0.38813,0.684832,0.01619
601607,2012 ,7 ,20403206.32,0.351385,0.663738,0.008736
601607,2012 ,8 ,22480064.26,0.324138,0.663095,0.101791
601607,2012 ,9 ,22672365.93,0.187203,0.663274,0.008554
601607,2012 ,10 ,21480095.62,0.165424,0.67198,-0.052587
601607,2012 ,11 ,19460928.17,0.123013,0.705161,-0.094002
601607,2012 ,12 ,21364714.63,0.210798,0.688305,0.097826
601607,2013 ,1 ,23037739.08,0.256069,0.69934,0.078308
601607,2013 ,2 ,25653041.68,0.152451,0.615397,0.113523
601607,2013 ,3 ,25364589.19,0.143662,0.603825,-0.011244
601607,2013 ,4 ,23056969.25,0.173455,0.616378,-0.090978
